worker_id,latitude,longitude,rainfall_mm,orders_accepted,orders_completed,is_active,gps_movement_km,rejected_orders,session_interactions,distance_from_event,claim_count_last_7_days,weather_api_1_mm,weather_api_2_mm,weather_api_3_mm,weather_disagreement_mm,claim_hour,trigger_met,location_check_pass,behavior_check_pass,activity_check_pass,activity_failed_checks,activity_validation_score,activity_validation_reasons,passive_presence_flag,official_data_check_pass,calculated_distance_km,gps_spoof_flag,duplicate_claim_flag,time_pattern_flag,fraud_label
2029,13.026915249506375,77.61794684693011,91.29,7,0,1,1.41,7,22,6.57,3,85.4,90.94,97.54,12.14,21,1,0,0,0,2,0.6,no deliveries completed; too many rejected orders,0,1,6.65,0,0,0,0
1383,13.04938391169041,77.56090071829725,62.25,5,0,1,1.41,7,14,9.83,1,66.47,52.06,68.21,16.15,19,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,9.39,0,0,0,0
2021,13.034636811541816,77.58512409763547,12.15,9,7,1,20.86,3,36,6.33,1,6.44,21.52,8.48,15.07,21,0,0,1,1,0,1.0,genuine activity verified,0,0,7.08,0,0,0,1
3100,13.044838171550262,77.57791647091432,17.01,7,3,1,9.49,7,17,8.75,0,16.59,19.3,15.13,4.16,16,0,0,1,0,1,0.8,too many rejected orders,0,0,8.34,0,0,0,1
1544,12.930809592584742,77.58128973206681,33.58,9,6,1,17.66,5,40,4.44,1,31.93,31.75,37.07,5.31,19,0,0,1,0,1,0.8,too many rejected orders,0,0,4.76,0,0,0,1
3372,13.008086095839072,77.54243070937628,22.13,9,5,0,9.98,6,31,7.05,0,20.26,23.58,22.57,3.33,16,0,0,1,0,1,0.8,worker not logged in,0,0,6.96,0,0,0,1
2470,12.942720218410532,77.650758242142,79.71,8,1,0,2.09,7,26,6.64,0,74.7,84.62,79.8,9.92,13,1,0,1,0,1,0.8,worker not logged in,0,1,6.88,0,0,0,1
2503,13.057328573321081,77.55556495079698,37.12,9,2,1,4.14,8,37,11.13,1,44.41,29.74,37.22,14.66,3,0,0,1,0,1,0.8,too many rejected orders,0,1,10.43,0,0,1,1
1792,12.920681902850411,77.5865914876151,71.12,13,5,1,15.74,11,35,5.77,1,66.1,71.95,75.3,9.2,12,1,0,1,0,1,0.8,too many rejected orders,0,1,5.73,0,0,0,0
3301,12.945821769404692,77.63643322367042,20.02,10,5,1,14.0,5,44,5.12,0,31.87,10.27,17.92,21.6,16,0,0,1,0,1,0.8,too many rejected orders,0,0,5.36,0,0,0,1
1090,12.944550132105455,77.59339260571417,111.87,5,0,1,0.22,6,15,2.91,0,107.96,105.26,122.38,17.12,12,1,1,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,3.01,0,0,0,1
1746,13.007542211205704,77.55542423332389,62.74,0,0,1,0.14,7,2,5.86,2,63.3,66.05,58.88,7.17,20,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,5.83,0,0,0,1
2046,13.003628764866786,77.54065297374504,73.69,6,0,1,0.0,7,16,6.91,3,70.05,65.97,85.05,19.08,21,1,0,0,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,0,6.84,0,0,0,1
2193,12.982672789173233,77.58540003215889,56.83,10,5,1,10.0,7,45,1.74,1,60.77,61.58,48.14,13.45,11,1,1,1,0,1,0.8,too many rejected orders,0,1,1.58,0,0,0,1
2185,12.917583143277785,77.56431881736599,84.12,6,0,1,0.0,7,19,6.84,0,80.44,84.78,87.13,6.68,13,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,6.84,0,0,0,1
1369,12.95913442264201,77.60280924366812,24.33,8,5,1,16.34,6,34,1.16,1,15.48,30.2,27.3,14.73,9,0,0,1,0,1,0.8,too many rejected orders,0,0,1.65,0,0,0,1
1563,12.941755340682292,77.53854195409103,71.13,7,3,1,5.85,3,21,6.8,2,83.26,66.67,63.47,19.79,13,1,0,1,1,0,1.0,genuine activity verified,0,0,6.92,0,0,0,1
1238,13.00638703026778,77.62712142947551,90.64,8,0,1,0.17,6,21,5.44,0,89.93,91.72,90.29,1.79,7,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,5.23,0,0,0,1
2431,13.08872788233634,77.67651461336189,61.28,11,2,0,8.09,10,31,15.53,0,56.09,67.63,60.11,11.54,15,1,0,1,0,1,0.8,worker not logged in,0,1,15.76,0,0,0,1
1877,13.013855423441235,77.6021934557741,75.06,2,0,0,0.0,4,8,5.01,0,76.24,72.02,76.91,4.89,23,1,0,1,0,1,0.8,worker not logged in,0,1,4.77,0,0,1,0
2414,12.94139122322332,77.6522430711296,0.66,8,4,1,8.58,5,35,7.1,0,0.0,0.94,1.04,1.04,10,0,0,1,0,1,0.8,too many rejected orders,0,0,7.09,0,0,0,1
2474,12.862018675108422,77.57708818006512,20.23,8,4,1,14.62,5,28,12.26,1,21.43,20.33,18.94,2.48,5,0,0,1,0,1,0.8,too many rejected orders,0,0,12.33,0,0,1,1
2755,12.93785140522594,77.67998760489291,22.56,14,9,1,14.71,4,64,10.4,0,15.08,33.4,19.21,18.32,0,0,0,1,1,0,1.0,genuine activity verified,0,0,9.99,0,0,1,1
2367,13.028465079123288,77.57268945486612,52.51,7,2,0,7.34,6,24,6.15,2,49.77,55.92,51.83,6.16,14,1,0,1,0,1,0.8,worker not logged in,0,1,6.75,0,0,0,1
2619,12.955549802427207,77.58689893721908,63.32,5,0,1,1.0,5,15,1.73,1,63.0,65.3,61.66,3.64,17,1,1,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,1.97,0,0,0,1
2467,12.941571015269396,77.59096140420834,24.93,8,5,1,15.03,4,36,3.79,3,26.63,25.49,22.67,3.97,5,0,0,0,1,0,1.0,genuine activity verified,0,0,3.36,0,0,1,0
2631,13.03730641173745,77.56137209053593,54.85,5,1,1,1.81,5,18,8.79,4,51.62,56.96,55.98,5.34,12,1,0,0,0,1,0.8,too many rejected orders,0,1,8.14,0,1,0,0
2541,13.022206397819534,77.51367658987867,24.41,14,7,0,20.37,9,38,11.22,1,17.93,31.51,23.79,13.58,14,0,0,1,0,1,0.8,worker not logged in,0,0,10.42,0,0,0,1
1790,12.972577948876792,77.57216283996483,87.87,9,0,0,2.29,10,33,2.45,0,88.91,93.18,81.51,11.67,17,1,1,1,0,1,0.8,worker not logged in,0,1,2.43,0,0,0,1
1615,12.959863876357442,77.60899302665148,5.94,0,0,1,0.06,7,2,2.19,0,8.74,9.09,0.0,9.09,15,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,2.03,0,0,0,1
2968,12.966315951487475,77.60005033225013,65.39,6,3,1,11.03,4,25,1.12,2,63.35,79.11,53.72,25.38,19,1,1,1,1,0,1.0,genuine activity verified,0,0,0.83,0,0,0,1
1856,12.980686511935499,77.64258217879303,8.74,0,0,1,0.02,10,0,5.74,2,4.49,6.98,14.75,10.26,20,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,5.3,0,0,0,1
2372,13.035601891252785,77.67281946175855,40.76,3,0,1,1.32,3,7,11.18,1,33.91,42.11,46.26,12.35,9,0,0,1,0,1,0.8,no deliveries completed,0,1,11.07,0,0,0,0
1492,13.07297944380045,77.67967614112071,23.77,13,8,1,22.89,6,41,14.89,0,21.72,30.55,19.03,11.52,9,0,0,1,0,1,0.8,too many rejected orders,0,0,14.56,0,0,0,1
2078,13.000641161321566,77.64990082569634,34.05,6,2,1,6.32,4,24,6.97,4,34.19,29.99,37.97,7.98,3,0,0,0,1,0,1.0,genuine activity verified,0,0,6.81,0,1,1,1
2324,13.018370804362807,77.62527097169053,58.96,1,0,1,0.0,3,7,6.35,0,52.36,62.11,62.42,10.06,23,1,0,1,0,2,0.6,no deliveries completed; gps movement too low,0,1,6.17,0,0,1,0
2565,13.001944392457526,77.70128741843882,63.22,0,0,1,0.19,9,1,11.72,2,64.75,66.08,58.81,7.27,15,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,12.04,0,0,0,1
2315,13.001794475698961,77.66863414537166,85.77,10,0,1,3.34,10,32,8.58,3,89.48,86.32,81.52,7.96,22,1,0,0,0,2,0.6,no deliveries completed; too many rejected orders,0,1,8.7,1,0,0,0
1901,12.959817249813536,77.63264660683116,48.32,7,3,1,6.21,8,27,4.14,1,47.27,61.97,35.72,26.26,0,0,0,1,0,1,0.8,too many rejected orders,0,0,4.33,0,0,1,0
3404,12.87095619216909,77.62285520585698,70.34,4,0,1,0.72,5,12,11.19,0,67.56,60.96,82.49,21.53,11,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,0,11.6,1,0,0,1
2281,12.886473218320567,77.58639071312251,77.71,3,0,0,0.0,5,11,8.93,0,78.06,78.74,76.34,2.4,23,1,0,1,0,1,0.8,worker not logged in,0,1,9.51,1,0,1,1
3020,12.930875295539254,77.59294650876144,42.16,7,4,1,10.63,4,28,4.38,0,49.63,37.18,39.67,12.45,13,0,0,1,1,0,1.0,genuine activity verified,0,1,4.53,0,0,0,0
2841,12.992848929143705,77.58108650674599,37.3,2,1,1,2.87,3,11,2.69,0,29.2,40.55,42.14,12.94,16,0,0,1,1,0,1.0,genuine activity verified,0,1,2.78,0,0,0,1
2395,13.09161918771592,77.69527091137113,75.9,8,0,1,2.18,10,26,17.27,1,88.44,66.76,72.51,21.68,20,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,0,17.23,1,0,0,1
3216,12.978974668287027,77.56578607850562,103.18,4,0,1,0.11,5,15,3.42,1,102.66,103.36,103.52,0.85,10,1,1,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,3.23,0,0,0,0
1320,13.049637739307467,77.5869557516088,24.45,5,3,1,6.79,4,21,8.78,1,17.15,27.24,28.97,11.82,10,0,0,1,1,0,1.0,genuine activity verified,0,0,8.72,0,0,0,0
3302,12.920836415405608,77.50039320459287,52.52,2,0,0,0.0,4,7,11.58,0,53.86,54.94,48.76,6.18,20,1,0,1,0,1,0.8,worker not logged in,0,1,11.67,0,0,0,0
3125,12.970502665832651,77.6635235957909,74.78,9,0,1,1.61,10,33,7.15,1,76.81,78.99,68.54,10.45,15,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,7.47,0,0,0,1
2259,13.124166793286527,77.655630771995,58.9,6,0,1,1.22,7,18,18.51,1,64.34,47.43,64.92,17.5,11,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,18.21,0,0,0,0
2833,12.942149075338467,77.61282321749346,18.69,11,10,1,33.25,4,48,3.79,3,20.06,17.18,18.83,2.88,4,0,0,0,1,0,1.0,genuine activity verified,0,0,3.82,0,0,1,1
2300,12.972733069803319,77.65291146778846,66.74,8,4,1,5.47,5,27,6.17,1,74.28,60.16,65.77,14.12,15,1,0,1,0,1,0.8,too many rejected orders,0,1,6.32,0,0,0,1
1671,13.001295536849053,77.66875490738761,79.1,8,0,0,2.31,10,21,8.62,0,78.73,76.98,81.58,4.6,17,1,0,1,0,1,0.8,worker not logged in,0,1,8.69,1,0,0,1
2999,13.027996248691002,77.65237374808373,16.27,6,2,1,7.15,6,13,8.6,1,31.61,13.98,3.22,28.39,3,0,0,1,0,1,0.8,too many rejected orders,0,0,8.86,0,0,1,1
1614,12.944335417898783,77.54493048751395,15.93,11,8,1,26.28,5,48,5.99,2,19.92,5.69,22.19,16.5,11,0,0,1,0,1,0.8,too many rejected orders,0,0,6.18,0,0,0,1
1786,13.05285600659114,77.69049506358391,68.79,13,2,1,10.75,13,39,13.57,1,72.99,60.3,73.09,12.79,9,1,0,1,0,1,0.8,too many rejected orders,0,1,13.77,0,0,0,1
2298,12.970301027043302,77.63808440793954,41.92,8,6,1,14.85,0,33,4.61,2,43.28,43.26,39.21,4.07,16,0,0,1,1,0,1.0,genuine activity verified,0,1,4.71,0,0,0,0
3093,13.07182322697498,77.64731771741594,17.81,7,1,1,4.09,6,24,12.75,1,21.29,15.25,16.88,6.04,22,0,0,1,0,1,0.8,too many rejected orders,0,0,12.52,0,0,0,1
1959,12.969467885240354,77.65160317330502,67.95,14,6,0,14.9,9,41,6.32,2,63.23,64.96,75.66,12.43,8,1,0,1,0,1,0.8,worker not logged in,0,1,6.18,0,0,0,1
2235,12.97037024670958,77.54785460456043,90.11,7,0,0,0.69,8,21,5.61,3,89.35,78.48,102.5,24.02,8,1,0,0,0,1,0.8,worker not logged in,0,0,5.07,0,0,0,1
1104,12.94823882667112,77.58305540484922,59.94,3,0,1,0.0,3,13,3.31,0,52.12,60.09,67.61,15.49,6,1,1,1,0,2,0.6,no deliveries completed; gps movement too low,0,1,2.88,0,0,0,0
1289,12.97636495717465,77.65237001585609,32.61,0,0,1,0.05,8,0,6.97,1,26.96,34.8,36.09,9.13,20,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,6.28,0,0,0,1
1139,12.984319947776562,77.5199175927642,38.08,13,8,1,23.66,5,55,8.41,0,42.52,34.71,37.0,7.81,14,0,0,1,0,1,0.8,too many rejected orders,0,1,8.21,0,0,0,0
1180,12.940229659643393,77.61701831099835,60.39,10,6,0,15.63,3,39,4.44,3,61.46,53.65,66.06,12.41,12,1,1,0,0,1,0.8,worker not logged in,0,1,4.25,0,0,0,1
3171,12.966598223365605,77.61588704639381,17.77,9,8,1,23.37,5,40,2.2,1,13.75,19.0,20.57,6.82,13,0,0,1,0,1,0.8,too many rejected orders,0,0,2.37,0,0,0,1
3104,12.947196045357716,77.67336903267288,13.5,9,4,1,8.9,6,27,9.25,2,13.54,10.65,16.3,5.65,12,0,0,1,0,1,0.8,too many rejected orders,0,0,8.96,0,0,0,1
3054,13.162988294105007,77.62685732064669,64.5,7,0,1,1.44,9,21,20.0,4,64.93,68.22,60.35,7.86,21,1,0,0,0,2,0.6,no deliveries completed; too many rejected orders,0,1,21.57,0,1,0,1
1138,12.968010769203536,77.65898524228126,34.73,6,5,1,18.96,3,28,6.47,0,38.04,20.23,45.93,25.71,16,0,0,1,1,0,1.0,genuine activity verified,0,0,6.99,0,0,0,1
1194,13.113688373767477,77.6700790756173,32.97,7,0,1,3.12,8,30,18.32,5,28.57,27.55,42.79,15.24,16,0,0,0,0,2,0.6,no deliveries completed; too many rejected orders,0,0,17.79,0,1,1,1
1701,12.963775106767693,77.57671962160353,43.52,7,5,1,7.78,5,25,1.69,1,44.95,47.51,38.09,9.42,4,0,0,1,0,1,0.8,too many rejected orders,0,1,2.12,0,0,1,0
2413,12.981971505661397,77.54571982452161,14.08,10,10,1,43.83,0,48,5.57,1,8.4,14.87,18.99,10.58,23,0,0,1,1,0,1.0,genuine activity verified,0,0,5.42,0,0,1,1
1835,12.91874543713419,77.55108591850133,56.47,4,0,1,1.74,5,13,7.23,3,54.45,62.86,52.09,10.78,12,1,0,0,0,2,0.6,no deliveries completed; too many rejected orders,0,1,7.54,0,0,0,0
2218,12.953717096325287,77.61074089389815,19.41,5,3,1,10.56,4,22,3.04,1,17.17,22.21,18.86,5.04,0,0,0,1,1,0,1.0,genuine activity verified,0,0,2.65,0,0,1,1
1432,12.98002138683157,77.55010672340875,34.57,0,0,1,0.07,11,1,5.35,2,21.72,36.72,45.27,23.54,17,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,4.91,0,0,0,1
2826,13.035040153238395,77.62421137334611,26.44,6,0,1,2.6,7,13,7.93,0,25.94,21.74,31.64,9.89,16,0,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,0,7.75,0,0,0,1
1784,13.053275553493608,77.61611195608751,8.11,5,1,1,3.97,3,12,9.81,1,12.88,7.27,4.17,8.71,15,0,0,1,1,0,1.0,genuine activity verified,0,0,9.38,0,0,0,1
1166,13.02694881444772,77.54607864776605,44.93,7,2,1,9.13,7,23,8.1,7,43.29,50.61,40.9,9.71,11,0,0,0,0,1,0.8,too many rejected orders,0,1,8.09,0,1,1,1
2856,13.051381130772723,77.62567002480749,13.74,15,8,1,21.73,9,64,10.27,0,20.39,14.45,6.39,14.0,12,0,0,1,0,1,0.8,too many rejected orders,0,0,9.49,0,0,0,0
3256,13.036696053578588,77.60806828767025,49.71,9,0,0,3.98,10,27,7.65,1,56.93,47.64,44.54,12.39,16,0,0,1,0,1,0.8,worker not logged in,0,1,7.38,0,0,0,1
1036,12.969238311307798,77.58350586952275,74.56,7,3,1,11.68,6,23,0.92,1,71.64,76.79,75.26,5.16,0,1,1,1,0,1,0.8,too many rejected orders,0,1,1.23,0,0,1,0
2091,13.067208908426073,77.59596840473331,95.95,0,0,1,0.06,8,2,10.66,0,91.72,94.52,101.59,9.87,9,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,10.63,1,0,0,1
3067,12.952184151883436,77.62244829847344,52.2,8,2,1,7.6,8,25,3.66,0,42.5,52.09,62.02,19.52,19,1,1,1,0,1,0.8,too many rejected orders,0,0,3.71,0,0,0,1
2765,12.940941526632093,77.63789685806468,26.95,0,0,1,0.11,5,1,5.71,2,22.43,23.7,34.73,12.29,8,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,5.8,0,0,0,1
3141,12.989271284835779,77.6662909474766,60.79,11,6,1,15.05,6,45,7.43,1,56.48,72.09,53.81,18.28,10,1,0,1,0,1,0.8,too many rejected orders,0,0,8.01,0,0,0,1
2038,13.064840986862324,77.55283111937695,84.25,4,0,1,0.0,7,14,11.45,1,85.7,90.74,76.33,14.41,4,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,11.31,1,0,1,1
1930,13.079044172566501,77.64869462941427,45.13,4,0,1,1.93,4,11,12.82,0,47.13,40.59,47.67,7.08,9,0,0,1,0,1,0.8,no deliveries completed,0,1,13.31,0,0,0,1
2772,12.958235170664787,77.61342598344416,95.27,10,1,0,5.4,7,34,1.64,1,91.96,91.95,101.91,9.96,12,1,1,1,0,1,0.8,worker not logged in,0,1,2.52,0,0,0,1
1384,13.02156090787494,77.53617098776112,80.17,6,0,1,0.9,4,24,8.3,1,77.1,86.32,77.09,9.23,19,1,0,1,0,1,0.8,no deliveries completed,0,1,8.42,1,0,0,1
1598,12.999107687404711,77.5589756681197,17.57,0,0,1,0.14,10,0,4.66,1,20.34,15.91,16.47,4.43,15,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,4.92,0,0,0,1
2502,13.050245098855024,77.56583252416148,35.82,5,0,1,1.54,4,18,8.98,5,35.16,32.54,39.76,7.22,13,0,0,0,0,1,0.8,no deliveries completed,0,1,9.28,0,1,1,1
2671,12.909686686690405,77.58628711245119,60.8,13,3,1,13.05,10,44,5.86,3,63.75,60.58,58.05,5.7,17,1,0,0,0,1,0.8,too many rejected orders,0,1,6.94,0,0,0,1
1299,12.960985595667431,77.56415864385492,32.5,3,3,1,9.34,2,18,3.21,1,42.34,26.66,28.5,15.68,13,0,0,1,1,0,1.0,genuine activity verified,0,0,3.5,0,0,0,0
2270,12.953099144642287,77.62288162900387,89.37,11,7,0,16.95,2,50,3.63,1,75.33,102.71,90.08,27.38,4,1,1,1,0,1,0.8,worker not logged in,0,0,3.69,0,0,1,1
1912,12.892652692943656,77.53039467194166,60.61,6,0,1,1.22,7,18,10.98,0,63.77,57.84,60.22,5.93,14,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,11.2,0,0,0,0
2254,13.11813597995615,77.61677111159312,39.3,7,2,1,5.44,6,28,16.61,2,37.14,44.23,36.54,7.7,17,0,0,1,0,1,0.8,too many rejected orders,0,1,16.47,0,0,0,1
3396,12.960784137767867,77.58124444753955,7.77,10,9,1,22.32,0,50,2.37,1,9.63,2.35,11.32,8.97,17,0,0,1,1,0,1.0,genuine activity verified,0,0,1.88,0,0,0,0
1191,13.001185248199462,77.58757388783441,80.87,4,0,1,0.0,5,15,3.56,0,84.3,88.6,69.7,18.9,8,1,1,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,0,3.38,0,0,0,1
3488,13.065990877373185,77.53641424508568,99.86,7,0,1,0.21,8,19,12.6,3,94.3,112.22,93.06,19.16,14,1,0,0,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,0,12.24,1,0,0,1
2123,12.957470252326896,77.5703300462941,48.08,11,6,1,13.64,7,46,3.45,0,54.14,39.17,50.93,14.97,8,0,0,1,0,1,0.8,too many rejected orders,0,1,3.06,0,0,0,1
2930,12.954753880693714,77.57855824730323,60.42,0,0,1,0.08,11,0,2.2,0,61.53,66.33,53.39,12.93,5,1,1,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,2.56,0,0,1,1
2061,12.97634656678896,77.57886808211912,72.27,8,2,1,9.32,7,22,1.94,5,66.64,77.05,73.11,10.41,3,1,1,0,0,1,0.8,too many rejected orders,0,1,1.78,0,1,1,1
1777,13.011089894119337,77.60067525933157,95.09,6,0,0,0.88,7,19,4.79,1,93.18,98.98,93.12,5.86,13,1,1,1,0,1,0.8,worker not logged in,0,1,4.44,0,0,0,0
2926,12.948931478987594,77.56813684462306,14.12,9,8,1,26.82,3,42,3.67,0,14.99,18.6,8.76,9.85,3,0,0,1,1,0,1.0,genuine activity verified,0,0,3.82,0,0,1,1
2719,12.946361536114715,77.65371345200033,77.41,11,3,1,2.98,10,44,6.72,2,81.1,65.35,85.79,20.44,0,1,0,1,0,1,0.8,too many rejected orders,0,0,6.99,0,0,1,1
1360,13.013887570809656,77.61412818558934,87.81,3,0,1,0.0,5,10,5.34,3,93.01,80.06,90.35,12.94,12,1,0,0,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,5.16,0,0,0,1
2763,12.986745572953522,77.56231545917434,85.3,7,0,1,0.0,9,18,3.36,2,81.02,88.36,86.53,7.35,19,1,1,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,3.88,0,0,0,1
2882,12.889810869479808,77.5983804597347,44.9,0,0,1,0.16,7,1,8.72,1,48.34,46.8,39.56,8.78,18,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,9.1,0,0,0,0
1969,12.922584328021236,77.59956061274423,31.41,10,5,1,17.25,6,44,5.24,0,31.21,32.19,30.83,1.36,12,0,0,1,0,1,0.8,too many rejected orders,0,0,5.48,0,0,0,1
3314,13.126980201965324,77.7672302548384,50.63,2,0,1,0.0,3,6,20.0,0,54.16,43.56,54.17,10.61,5,1,0,1,0,2,0.6,no deliveries completed; gps movement too low,0,1,25.46,1,0,1,1
2602,12.987677131323153,77.57058470284335,68.74,5,0,1,0.68,6,18,3.23,2,63.47,74.49,68.25,11.02,13,1,1,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,3.16,0,0,0,0
1834,12.941112162758511,77.62529354790883,45.17,0,0,1,0.09,9,2,5.11,1,37.45,39.68,58.38,20.93,7,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,4.75,0,0,0,1
1026,12.964783613710601,77.5962741790313,30.37,7,5,1,6.93,4,21,0.46,2,17.44,36.02,37.66,20.22,6,0,0,1,1,0,1.0,genuine activity verified,0,0,0.78,0,0,0,1
2687,12.972129466912067,77.65426266065795,89.16,6,0,1,0.0,7,17,6.12,1,89.35,84.18,93.94,9.77,7,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,6.47,0,0,0,1
1522,13.001029334411207,77.64623565810558,93.38,9,0,1,0.37,9,23,6.66,1,91.9,99.19,89.05,10.15,13,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,6.48,0,0,0,1
2891,12.91726946420565,77.6024791721837,36.82,6,3,0,10.73,3,24,5.82,2,34.33,36.63,39.51,5.19,8,0,0,1,0,1,0.8,worker not logged in,0,1,6.1,0,0,0,1
2312,12.937962034453182,77.58410869515936,20.46,9,8,1,18.76,2,43,3.7,4,27.83,14.9,18.65,12.93,11,0,0,0,1,0,1.0,genuine activity verified,0,0,3.91,0,1,0,1
2166,12.982518230194536,77.61486423638718,9.29,9,8,0,24.84,2,48,1.86,2,14.89,12.99,0.0,14.89,12,0,0,1,0,1,0.8,worker not logged in,0,0,2.51,0,0,0,0
1409,13.102373901068038,77.66558731847806,83.93,13,1,1,6.31,12,33,16.55,0,81.72,87.58,82.49,5.85,22,1,0,1,0,1,0.8,too many rejected orders,0,1,16.45,1,0,0,1
2778,12.994474367305468,77.66181228423913,31.45,8,5,1,18.72,4,33,8.25,1,39.63,34.1,20.61,19.02,5,0,0,1,1,0,1.0,genuine activity verified,0,0,7.71,0,0,1,1
1414,12.922419704105616,77.59773880312709,73.9,11,5,1,12.96,6,36,5.12,0,78.22,67.89,75.59,10.32,10,1,0,1,0,1,0.8,too many rejected orders,0,1,5.48,0,0,0,0
2044,12.985885147050853,77.57837429469949,86.78,9,3,1,9.33,8,30,2.73,1,84.74,90.56,85.04,5.82,20,1,1,1,0,1,0.8,too many rejected orders,0,1,2.37,0,0,0,1
3090,13.115493486990495,77.61980690553386,49.57,3,0,0,0.85,6,16,16.21,0,60.0,47.17,41.53,18.47,11,0,0,1,0,1,0.8,worker not logged in,0,0,16.23,0,0,0,1
3300,12.991072741885972,77.54607857659205,22.57,11,8,1,21.24,5,46,5.07,3,26.67,23.05,17.98,8.68,13,0,0,0,0,1,0.8,too many rejected orders,0,0,5.69,0,0,0,1
3472,12.977164469590464,77.61686236512374,86.89,5,0,1,0.82,5,18,2.18,0,88.03,95.34,77.31,18.04,18,1,1,1,0,2,0.6,no deliveries completed; too many rejected orders,0,0,2.49,0,0,0,0
3395,12.967764655897362,77.56179955189442,68.01,2,0,1,0.0,2,7,3.24,0,67.44,71.03,65.57,5.46,16,1,1,1,0,2,0.6,no deliveries completed; gps movement too low,0,1,3.58,0,0,0,0
2389,12.93820595388914,77.63852593008751,3.67,6,5,1,12.68,0,25,5.93,2,10.55,0.48,0.0,10.55,15,0,0,1,1,0,1.0,genuine activity verified,0,0,6.04,0,0,0,1
1501,12.96872005630241,77.54288259783993,78.95,8,1,1,2.69,9,30,5.76,3,71.06,83.53,82.27,12.46,8,1,0,0,0,1,0.8,too many rejected orders,0,1,5.61,0,0,0,1
3097,13.114717081852087,77.69145276287858,58.66,9,3,0,9.77,7,34,19.71,0,52.97,63.57,59.44,10.61,15,1,0,1,0,1,0.8,worker not logged in,0,1,19.06,0,0,0,1
3004,12.966838859735995,77.6406089503399,61.51,10,3,1,7.15,10,33,4.51,0,58.71,54.47,71.35,16.88,17,1,1,1,0,1,0.8,too many rejected orders,0,1,5.01,0,0,0,1
3475,12.936007840426065,77.50851011741506,102.96,8,0,1,0.0,10,21,9.96,0,100.68,103.63,104.56,3.88,11,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,10.13,1,0,0,1
2627,12.951910116449385,77.67533062175168,32.08,9,6,1,15.78,4,41,8.7,3,24.22,32.5,39.51,15.28,20,0,0,0,1,0,1.0,genuine activity verified,0,0,9.02,0,0,0,1
1353,12.979634011891038,77.57758859211208,80.2,9,1,1,5.28,7,26,1.6,2,78.5,84.15,77.94,6.21,13,1,1,1,0,1,0.8,too many rejected orders,0,1,2.05,0,0,0,0
