Rainfall,AQI,Traffic,Temperature,Humidity,Snow_Ice,Thunderstorm,Flooding,Extreme_Heat,Severe_Pollution,Curfew,Market_Closure,Platform_Downtime,Delivery_Time,Orders,Payout
179.24,363,0.41,-7.1,7,1,0,1,0,0,0,0,0,139.79,5,1071.89
4.24,408,0.68,32.6,96,0,0,0,0,1,0,0,0,49.44,423,66.4
69.32,433,0.39,26.8,14,0,0,0,0,1,0,0,0,49.05,398,215.38
92.35,401,0.87,36.1,94,0,1,0,0,1,0,0,0,81.3,243,406.15
127.54,2,0.49,0.8,13,1,0,1,0,0,0,0,0,131.28,36,883.83
89.19,276,0.14,27.3,84,0,1,1,0,0,0,0,0,95.28,281,862.4
126.64,440,0.98,5.1,40,0,0,0,0,1,0,0,0,78.3,165,306.96
58.68,316,0.43,48.8,55,0,0,0,1,0,0,0,0,56.85,404,250.02
144.15,279,0.12,-0.9,89,0,0,1,0,0,0,0,0,91.27,203,611.82
167.87,58,0.11,-11.0,78,1,0,1,0,0,0,0,0,129.53,70,1109.31
151.67,397,0.86,31.2,59,0,1,1,0,0,0,0,0,129.85,7,867.83
120.24,183,0.51,4.5,12,0,0,1,0,0,0,0,0,100.89,142,538.97
138.19,386,0.75,-18.8,79,0,0,1,0,0,0,0,0,121.38,55,718.09
27.59,369,0.44,-19.3,16,1,0,0,0,0,0,0,0,84.19,348,461.04
182.92,57,0.8,-2.0,36,1,0,0,0,0,0,0,0,111.44,25,593.51
90.01,306,0.38,6.7,15,0,0,0,0,0,0,0,0,51.8,369,160.02
139.8,224,0.32,-14.1,66,0,0,0,0,0,0,0,0,64.22,310,380.2
126.5,314,0.39,29.8,67,0,0,1,0,0,0,0,0,97.62,162,647.45
72.29,21,0.66,0.5,92,0,0,0,0,0,0,0,0,58.94,326,133.44
197.15,218,0.42,-4.6,30,1,0,0,0,0,0,0,0,101.57,99,644.27
164.67,182,0.72,25.8,18,0,0,1,0,0,0,0,0,114.9,22,704.99
72.74,74,0.67,21.7,32,0,0,0,0,0,0,0,0,59.36,323,134.11
34.43,319,0.5,-3.0,52,1,0,0,0,0,0,0,0,79.16,323,281.27
11.9,175,0.34,-6.8,75,1,0,0,0,0,0,0,0,72.09,397,456.59
117.04,296,0.45,21.5,69,0,1,0,0,0,0,0,0,70.31,311,441.21
80.0,196,0.8,14.1,9,0,0,0,0,0,0,0,0,65.0,280,145.0
59.22,175,0.97,34.4,15,0,0,0,0,0,0,0,0,67.83,268,113.83
130.49,120,0.18,36.3,72,0,0,0,0,0,0,0,0,50.87,359,220.74
112.41,259,0.5,7.8,72,0,0,1,0,0,0,0,0,99.36,156,571.47
170.61,242,0.84,28.1,45,0,0,1,0,0,0,0,0,119.99,5,779.26
139.28,107,0.21,46.3,77,0,1,0,1,0,0,0,0,73.24,338,526.36
23.5,393,0.91,19.3,74,0,0,0,0,0,0,0,0,60.38,337,0.0
44.15,251,0.23,6.4,82,0,0,0,0,0,0,0,0,39.67,476,0.0
180.22,293,0.14,10.3,69,0,0,1,0,0,0,0,0,96.93,144,792.99
91.11,134,0.48,4.6,61,0,0,1,0,0,0,0,0,95.47,193,605.22
14.69,21,0.84,48.5,10,0,0,0,1,0,0,0,0,64.6,367,132.5
37.86,33,0.69,-3.7,50,0,0,0,0,0,0,0,0,56.68,370,0.0
3.1,94,0.27,2.4,97,0,0,0,0,0,0,0,0,34.92,527,0.0
108.19,299,0.87,35.9,33,0,1,0,0,0,0,0,0,83.68,220,382.19
41.1,363,0.99,11.7,89,0,0,0,0,0,0,0,0,65.81,290,0.0
55.87,65,0.31,12.8,48,0,0,0,0,0,0,0,0,44.23,438,108.8
159.9,365,0.89,41.1,51,0,1,0,0,0,0,0,0,92.14,137,477.14
42.33,475,0.28,-14.5,69,1,0,0,0,1,0,0,0,78.4,366,537.03
153.3,95,0.32,9.9,40,0,0,1,0,0,0,0,0,99.2,140,724.19
76.55,21,0.65,-2.0,85,0,0,0,0,0,0,0,0,60.23,322,139.82
40.7,65,0.62,-2.7,28,1,0,0,0,0,0,0,0,84.16,283,250.23
89.32,302,0.13,10.5,59,0,0,1,0,0,0,1,0,82.95,283,749.96
115.26,430,0.97,40.8,81,0,1,1,0,1,0,0,0,128.24,34,960.21
183.05,300,0.88,21.4,16,0,0,1,0,0,0,0,0,123.26,5,709.39
1.72,341,0.89,44.1,52,0,0,0,0,0,0,0,0,56.41,374,0.0
46.8,101,0.83,12.3,37,0,0,0,0,0,0,0,0,61.07,322,0.0
133.78,275,0.35,44.3,59,0,1,1,0,0,0,0,0,109.32,161,853.5
65.1,121,0.7,-17.8,94,1,0,0,0,0,0,0,0,98.16,227,575.75
138.1,478,0.59,27.7,24,0,1,1,0,1,0,0,0,118.37,95,988.07
181.26,387,0.61,43.5,64,0,0,0,0,0,0,0,0,73.54,175,296.89
62.71,139,0.7,3.1,96,0,0,0,0,0,0,0,0,58.91,330,119.06
16.85,27,0.4,16.8,96,0,0,0,0,0,0,0,0,41.53,474,0.0
109.12,131,0.27,11.5,11,0,0,0,0,0,0,0,0,50.82,368,188.68
26.21,242,0.65,5.5,80,0,0,0,0,0,0,0,0,51.68,398,0.0
66.33,44,0.81,2.2,51,0,0,0,0,0,0,0,0,63.3,298,124.5
144.91,314,0.5,2.9,33,0,0,0,0,0,0,0,0,64.24,257,242.37
131.64,446,0.83,12.0,96,0,0,1,0,1,0,0,0,113.8,45,708.17
29.27,422,0.11,20.1,47,0,0,0,0,1,0,0,0,33.24,528,77.6
197.58,215,0.32,37.5,95,0,1,0,0,0,0,0,0,77.84,223,617.13
42.54,317,0.39,33.2,21,0,1,0,0,0,0,0,0,57.03,438,165.77
143.51,305,0.9,-0.7,73,1,0,0,0,0,0,0,0,108.38,59,545.7
19.45,129,0.9,25.2,41,0,0,0,0,0,0,0,0,59.42,345,0.0
82.5,189,0.78,31.6,12,0,0,0,0,0,0,1,0,64.67,281,444.65
168.79,391,0.71,13.8,63,0,0,0,0,0,0,0,0,75.17,169,278.19
39.45,255,0.47,39.7,85,0,0,0,0,0,0,0,0,47.37,423,0.0
2.98,244,0.71,-3.4,84,0,0,0,0,0,0,0,0,52.0,418,0.0
124.04,426,0.47,5.3,86,0,0,0,0,1,0,0,0,60.06,296,291.86
125.98,242,0.37,16.2,8,0,0,0,0,0,0,0,0,56.85,318,213.97
111.52,24,0.46,-16.3,23,0,0,1,0,0,0,0,0,105.98,167,821.12
55.29,291,0.38,18.2,25,0,0,0,0,0,0,0,0,46.59,422,107.94
80.34,63,0.18,34.2,40,0,0,0,0,0,0,0,0,43.35,434,145.51
118.06,307,0.55,28.1,42,0,1,1,0,0,0,0,0,113.96,135,879.62
27.71,261,0.64,26.3,24,0,0,0,0,0,0,0,0,51.56,398,0.0
34.29,283,0.99,-7.4,63,1,0,0,0,0,0,0,0,98.49,201,460.2
108.86,209,0.8,16.0,75,0,0,1,0,0,0,0,0,109.33,86,522.25
19.04,434,0.79,2.6,25,0,0,0,0,1,0,0,0,55.51,373,87.2
22.25,128,0.97,48.0,8,0,0,0,1,0,0,0,0,70.29,324,125.0
115.34,397,0.1,4.7,100,0,0,1,0,0,0,0,0,85.8,251,572.56
167.36,95,0.14,40.5,39,0,1,0,0,0,0,0,0,67.0,313,536.49
191.86,496,0.29,26.8,50,0,1,0,0,1,0,0,0,75.93,239,611.42
3.19,285,0.57,-17.6,31,1,0,0,0,0,0,0,0,84.23,352,503.99
198.81,278,0.61,-2.8,53,1,0,0,0,0,0,0,0,107.57,49,635.99
126.97,402,0.54,9.8,18,0,0,0,0,1,0,0,0,62.95,274,277.06
192.0,355,0.72,18.3,59,0,0,0,0,0,0,0,0,79.0,132,313.0
61.35,266,1.0,-3.3,46,1,0,0,0,0,0,1,0,100.85,157,676.96
61.03,256,0.96,27.7,92,0,1,0,0,0,0,1,0,79.75,268,615.9
22.62,352,0.69,16.0,100,0,0,0,0,0,0,0,0,52.54,393,0.0
197.21,276,0.47,-11.7,36,1,0,1,0,0,0,0,0,146.88,5,1273.92
57.37,393,0.77,9.6,64,0,0,0,0,0,0,0,0,60.56,321,111.05
140.15,4,0.74,5.2,6,0,0,1,0,0,0,1,0,111.92,54,902.9
181.17,246,0.77,44.6,35,0,0,0,0,0,0,0,0,79.13,135,296.75
166.78,436,0.8,2.3,93,0,0,0,0,1,0,0,0,78.02,149,363.97
164.4,74,0.48,24.7,65,0,0,0,0,0,0,0,0,66.46,233,271.6
142.26,379,0.12,-4.5,37,1,0,0,0,0,0,0,0,82.79,256,535.08
15.7,82,0.15,-3.7,16,1,0,0,0,0,0,0,0,64.45,438,281.07
59.3,67,0.93,37.7,96,0,0,0,0,0,0,0,0,66.45,278,113.95
36.49,250,0.77,-4.3,80,0,0,0,0,0,0,0,0,59.57,352,0.0
36.09,378,0.86,46.3,85,0,0,0,1,0,0,0,0,68.51,330,99.5
116.43,399,0.92,1.1,44,1,0,1,0,0,0,0,0,144.66,5,1019.33
119.35,156,0.85,17.5,60,0,0,0,0,0,0,0,0,72.65,208,204.02
84.76,488,0.22,2.6,61,0,0,1,0,1,0,0,0,85.41,267,646.24
152.54,199,0.9,36.7,68,0,1,1,0,0,0,0,0,131.38,5,889.69
102.06,350,0.35,38.8,44,0,1,1,0,0,0,0,0,104.56,209,741.24
11.6,488,0.79,10.6,74,0,0,0,0,1,0,0,0,54.39,385,130.4
194.62,459,0.61,39.7,53,0,1,0,0,1,0,0,0,87.54,155,630.46
75.48,481,0.53,-9.2,89,1,0,0,0,1,0,0,0,89.47,254,660.95
146.31,195,0.53,17.2,99,0,1,1,0,0,0,0,0,117.5,98,798.34
55.04,478,0.91,33.1,48,0,1,0,0,1,0,0,0,77.11,289,518.22
135.18,347,0.54,-10.6,14,1,0,1,0,0,0,0,0,139.48,12,1059.06
69.86,194,0.62,22.1,55,0,1,0,0,0,0,0,0,69.18,340,298.62
4.34,432,0.54,6.4,14,0,0,0,0,1,0,0,0,44.55,458,85.6
172.47,391,0.67,14.7,79,0,0,0,0,0,0,0,0,74.32,173,283.7
44.94,121,0.91,28.0,65,0,1,0,0,0,0,0,0,75.59,305,237.77
115.51,364,0.14,-13.6,43,0,0,1,0,0,0,0,0,94.03,241,688.6
117.38,226,0.15,41.0,59,0,1,1,0,0,0,0,0,99.86,236,748.88
21.82,136,0.6,0.2,30,1,0,0,0,0,0,0,0,79.27,317,290.86
52.6,343,0.81,49.4,90,0,0,0,1,0,0,0,0,69.24,318,249.9
64.72,452,0.81,45.1,57,0,0,0,1,1,0,0,0,71.06,300,305.18
94.18,298,0.32,-3.6,17,1,0,1,0,0,0,0,0,122.13,128,912.72
160.92,452,0.43,17.5,80,0,1,0,0,1,0,0,0,76.19,251,571.02
89.17,312,0.33,10.3,70,0,0,0,0,0,0,0,0,49.93,383,158.75
168.29,229,0.99,-13.2,42,1,0,0,0,0,0,0,0,121.49,5,713.0
108.28,124,0.99,-4.2,27,1,0,1,0,0,0,0,0,147.99,5,798.5
135.17,471,0.84,1.0,53,1,0,1,0,1,0,0,0,144.68,5,1041.82
66.68,266,0.24,41.9,14,0,1,0,0,0,0,0,0,55.4,439,320.13
129.31,177,0.98,-5.5,10,1,0,1,0,0,0,0,0,151.45,5,1084.11
1.91,448,0.6,3.2,11,0,0,0,0,1,0,0,0,46.29,447,98.4
85.44,227,0.64,46.5,63,0,0,1,1,0,0,0,0,108.22,161,714.57
88.14,500,0.18,-14.5,59,0,0,1,0,1,0,0,0,91.77,272,838.24
78.02,172,0.12,24.7,62,0,1,0,0,0,0,0,0,52.9,452,429.4
65.01,275,0.44,13.3,64,0,0,0,0,0,0,0,0,50.15,392,122.52
38.6,88,0.25,-10.8,5,1,0,0,0,0,0,0,0,74.94,379,464.41
12.63,135,0.72,15.4,23,0,0,0,0,0,0,1,0,52.09,401,298.64
127.96,338,0.69,26.0,80,0,1,1,0,0,0,0,0,120.34,85,867.49
75.57,195,0.6,20.7,35,0,1,0,0,0,0,0,0,69.34,336,361.56
67.82,299,0.14,41.0,81,0,1,0,0,0,0,0,0,52.07,463,338.21
108.8,215,0.41,25.1,66,0,0,0,0,0,0,0,0,55.67,334,188.2
176.51,344,0.69,8.0,90,0,0,1,0,0,0,0,1,115.63,12,1002.5
149.43,106,0.49,28.3,47,0,1,0,0,0,0,0,0,76.56,253,544.34
187.94,368,0.12,32.3,13,0,1,1,0,0,0,0,0,109.39,138,863.87
141.41,50,0.39,-13.7,6,1,0,0,0,0,0,0,0,96.71,190,678.8
103.64,71,0.71,19.5,32,0,0,0,0,0,0,0,0,65.4,267,180.46
49.01,191,0.81,25.0,29,0,1,0,0,0,0,0,0,72.7,323,289.01
145.29,35,0.16,44.7,54,0,1,1,0,0,0,0,0,104.39,192,911.77
143.38,422,0.24,16.2,86,0,1,0,0,1,0,0,0,66.91,324,612.18
58.65,205,0.89,4.7,37,0,0,0,0,0,0,0,0,64.95,289,112.97
5.83,426,0.82,40.8,32,0,0,0,0,1,0,0,0,54.57,386,80.8
92.56,326,0.46,-2.7,37,1,0,1,0,0,0,0,0,126.33,96,961.27
25.88,348,0.21,-15.9,46,1,0,0,0,0,0,0,0,74.18,408,468.46
182.23,164,0.57,42.7,19,0,0,0,0,0,0,0,0,72.28,184,298.34
34.78,38,0.65,-18.6,11,1,0,0,0,0,0,0,0,92.27,285,455.06
182.28,22,0.96,29.0,37,0,1,0,0,0,0,0,0,97.94,86,494.49
145.52,331,0.29,18.7,80,0,1,1,0,0,0,0,0,108.98,159,860.33
141.24,480,0.38,43.3,12,0,1,0,0,1,0,0,0,71.49,293,529.21
196.93,468,0.11,43.3,50,0,0,0,0,1,0,0,0,58.39,277,434.79
128.37,299,0.56,-12.4,10,0,0,1,0,0,0,0,0,110.06,117,672.0
12.93,44,0.68,34.4,80,0,0,0,0,0,0,0,0,50.74,410,0.0
75.6,183,0.12,18.1,75,0,1,0,0,0,0,0,0,52.54,456,296.25
85.28,192,0.37,13.9,63,0,0,0,0,0,0,0,0,50.74,379,152.92
34.01,429,0.26,31.0,86,0,0,0,0,1,0,0,0,39.2,483,83.2
135.3,285,0.35,-9.7,96,1,0,0,0,0,0,0,0,92.4,209,657.31
51.49,265,0.99,18.5,29,0,1,0,0,0,0,0,0,79.37,275,367.68
134.83,22,0.82,19.1,81,0,1,1,0,0,0,0,0,125.92,42,901.28
106.55,60,0.21,-11.7,30,1,0,0,0,0,0,0,0,84.18,287,657.19
5.08,119,0.25,0.7,26,1,0,0,0,0,0,0,0,64.51,429,283.33
196.27,431,0.33,48.5,90,0,0,1,1,1,0,0,0,113.99,73,838.33
46.58,75,0.51,-14.2,8,1,0,0,0,0,0,0,0,86.94,302,428.59
79.78,458,0.73,25.6,47,0,0,0,0,1,0,0,0,62.52,297,251.07
106.38,494,0.3,51.7,83,0,1,1,1,1,0,0,0,111.46,215,1206.15
14.87,125,0.68,46.7,73,0,0,0,1,0,0,0,0,59.03,407,105.5
58.36,104,0.43,42.9,31,0,1,0,0,0,0,0,0,60.8,404,383.0
99.48,176,0.86,51.7,31,0,1,0,1,0,0,0,0,90.02,235,539.5
183.24,366,0.48,41.3,71,0,0,1,0,0,0,0,0,109.29,55,608.57
159.33,415,0.74,-9.2,57,1,0,1,0,1,0,0,0,149.4,5,1227.12
57.51,238,0.63,28.4,18,0,1,0,0,0,0,0,0,67.68,356,382.01
64.83,61,0.91,3.8,30,0,0,0,0,0,0,0,0,66.57,275,122.25
114.85,133,0.19,-6.2,45,1,0,0,0,0,0,0,0,81.98,280,643.83
8.59,152,0.58,21.8,9,0,0,0,0,0,0,0,0,46.59,442,0.0
171.25,414,0.75,48.1,83,0,1,0,1,1,0,0,0,96.94,155,736.3
10.8,55,0.38,23.9,15,0,0,0,0,0,0,0,0,39.92,488,0.0
111.35,173,0.29,-3.7,80,1,0,0,0,0,0,0,0,83.7,260,475.94
172.39,243,0.52,2.6,65,0,0,1,0,0,0,0,0,109.06,61,664.45
22.11,393,0.79,30.8,12,0,0,0,0,0,0,0,0,55.97,369,0.0
70.52,64,0.42,43.7,41,0,0,0,0,0,0,0,0,50.28,389,130.78
55.32,140,0.65,48.7,47,0,1,0,1,0,0,0,0,76.05,354,457.66
199.85,470,0.52,30.3,50,0,0,0,0,1,0,0,0,73.18,170,440.77
123.4,464,0.35,12.8,42,0,0,0,0,1,0,0,1,55.76,327,551.0
81.26,231,0.64,-16.5,59,1,0,0,0,0,0,0,0,97.84,218,589.62
4.35,187,0.12,50.3,84,0,0,0,1,0,0,0,0,37.85,563,159.5
63.79,81,0.68,-1.9,98,0,0,0,0,0,0,0,0,59.32,334,120.69
59.01,15,0.49,25.9,37,0,0,0,0,0,0,0,0,51.0,388,113.52
94.91,301,0.29,0.9,77,1,0,0,0,0,0,0,0,79.39,285,485.67
46.4,22,0.36,41.3,58,0,1,0,0,0,0,0,0,56.56,440,271.3
169.61,349,0.87,42.9,46,0,1,1,0,0,0,0,0,132.89,5,877.83
167.09,431,0.49,0.1,7,1,0,0,0,1,0,0,0,97.21,126,618.58
87.95,395,0.19,4.6,91,0,0,1,0,0,0,0,0,84.84,270,552.71
27.08,481,0.72,19.6,55,0,0,0,0,1,0,0,0,54.26,379,124.8
84.95,393,0.82,46.0,31,0,1,0,1,0,0,0,0,86.44,267,489.93
5.96,198,0.24,-6.4,50,1,0,0,0,0,0,0,0,67.49,431,361.98
8.22,147,0.99,37.0,94,0,0,0,0,0,0,0,0,60.88,340,0.0
29.26,314,0.64,51.6,18,0,0,0,1,0,0,0,0,59.79,396,179.0
92.2,242,0.85,27.0,39,0,1,0,0,0,0,0,0,80.58,249,443.66
52.82,211,0.86,6.7,98,0,0,0,0,0,0,0,0,63.02,305,104.23
7.5,54,0.83,5.9,32,0,0,0,0,0,0,0,0,55.17,381,0.0
154.64,377,0.8,-8.3,20,1,0,1,0,0,0,0,0,150.35,5,1196.95
35.03,127,0.48,1.9,81,0,0,0,0,0,0,0,0,47.05,427,0.0
132.66,12,0.97,-4.8,95,1,0,1,0,0,0,0,0,151.25,5,1016.26
25.95,203,0.58,6.4,75,0,0,0,0,0,0,0,0,49.19,416,0.0
151.5,33,0.5,8.9,44,0,0,1,0,0,0,0,0,105.22,97,733.63
112.39,228,0.52,30.1,23,0,1,1,0,0,0,0,0,112.06,151,727.91
153.53,431,0.43,3.7,60,0,0,1,0,1,0,1,0,103.08,112,980.6
146.01,139,0.81,15.0,44,0,0,1,0,0,0,1,0,115.25,28,935.95
79.81,60,0.51,-8.1,55,0,0,0,0,0,0,0,1,58.87,352,441.34
162.37,28,0.88,-16.6,69,1,0,0,0,0,0,0,0,118.46,36,765.17
110.28,336,0.87,17.9,94,0,1,0,0,0,0,0,0,83.99,217,366.93
8.21,302,0.86,34.8,44,0,0,0,0,0,0,0,0,56.33,372,0.0
55.19,10,0.85,1.9,78,1,0,0,0,0,0,0,0,93.03,204,360.69
115.33,233,0.83,28.3,7,0,1,0,0,0,0,0,0,83.35,219,371.43
150.68,453,0.5,32.3,89,0,0,0,0,1,0,0,0,65.1,248,353.42
154.52,329,0.63,24.4,50,0,0,0,0,0,0,0,0,70.23,210,256.78
36.06,363,0.56,-13.8,87,0,0,0,0,0,0,0,0,56.91,405,144.0
51.46,72,0.87,15.2,27,0,1,0,0,0,0,0,0,75.17,305,381.68
161.1,203,0.48,9.2,52,0,0,1,0,0,0,0,0,105.96,88,595.44
86.59,280,0.58,12.2,28,0,0,1,0,0,1,0,0,168.29,175,1191.35
124.5,381,0.52,-19.7,60,0,0,1,0,0,0,0,0,111.72,133,740.9
177.75,409,0.73,24.7,51,0,1,0,0,1,0,0,0,89.21,150,566.97
127.11,9,0.26,1.4,15,0,0,0,0,0,0,0,0,53.17,344,215.66
10.73,172,0.65,-6.4,93,1,0,0,0,0,0,0,0,82.56,321,447.72
107.98,473,0.88,36.3,12,0,1,0,0,1,0,0,0,84.0,218,573.16
20.17,318,0.55,26.3,57,0,0,0,0,0,0,0,0,47.28,432,0.0
88.54,470,1.0,47.7,20,0,1,1,1,1,0,0,0,133.28,67,1109.22
110.18,493,0.45,11.1,36,0,0,0,0,1,0,0,0,57.28,322,324.67
69.54,79,0.49,-9.8,48,1,0,0,0,0,0,0,0,87.48,273,511.09
12.54,228,0.31,12.9,37,0,0,0,0,0,0,0,0,37.73,503,0.0
55.07,37,0.4,25.1,86,0,0,0,0,0,0,0,0,47.26,417,107.61
69.21,411,0.16,43.0,63,0,1,0,0,1,0,0,0,52.98,456,427.64
45.28,155,0.36,4.5,21,0,0,0,0,0,0,0,0,44.39,442,0.0
197.74,223,0.38,7.4,11,0,0,0,0,0,0,0,0,67.96,208,321.61
80.67,262,0.75,11.3,96,0,0,1,0,0,0,0,0,103.35,141,606.16
137.61,364,0.85,-15.0,13,1,0,1,0,0,0,0,0,152.89,5,1080.65
135.11,141,0.45,-7.3,17,1,0,0,0,0,0,0,0,94.67,184,679.66
134.43,373,0.8,33.5,9,0,1,1,0,0,0,0,0,125.16,48,877.19
44.81,23,0.93,-6.7,89,0,0,0,0,0,0,0,0,67.62,300,108.5
107.41,30,0.92,20.1,14,0,1,0,0,0,0,0,0,85.31,208,462.26
73.47,41,0.66,29.2,91,0,1,0,0,0,0,0,0,71.12,324,310.76
4.9,170,0.75,26.7,57,0,0,0,0,0,0,0,0,51.98,405,0.0
144.02,492,0.41,11.4,22,0,0,1,0,1,0,0,0,100.95,131,795.84
64.24,449,0.4,-5.6,16,0,0,0,0,1,0,0,0,51.44,403,323.56
134.3,117,0.79,-11.7,21,1,0,1,0,0,0,0,0,148.64,5,1087.88
184.84,403,0.53,-4.6,12,1,0,1,0,1,0,0,0,143.58,5,1187.69
41.21,74,0.71,-11.1,97,1,0,0,0,0,0,0,0,91.58,260,461.5
180.05,174,0.23,0.0,93,1,0,0,0,0,0,0,1,90.06,172,790.82
132.52,119,0.36,-12.0,86,0,0,0,0,0,0,0,0,63.48,311,358.78
38.77,323,0.3,18.7,40,0,0,0,0,0,0,0,0,41.32,466,0.0
67.08,401,0.21,-8.9,63,1,0,0,0,1,0,0,0,76.86,346,576.5
144.98,300,0.87,12.5,73,0,0,1,0,0,0,1,0,117.2,15,956.59
56.43,359,0.92,6.5,37,0,0,0,0,0,0,0,0,65.66,285,109.64
67.08,203,0.91,39.8,69,0,0,0,0,0,0,0,0,66.91,271,125.62
79.22,119,0.34,46.5,94,0,0,0,1,0,0,0,0,56.78,396,246.33
103.32,20,0.72,-7.2,26,1,0,1,0,0,0,0,0,139.3,15,1096.23
51.51,496,0.77,8.8,42,0,0,0,0,1,0,0,0,59.68,330,239.06
161.25,53,0.7,46.5,29,0,0,0,1,0,0,0,0,81.69,183,369.38
35.08,322,0.17,2.0,43,0,0,0,0,0,0,0,1,36.21,504,244.08
196.8,305,0.35,-14.6,58,1,0,1,0,0,0,0,0,144.07,5,1121.38
184.97,432,0.82,-18.6,45,1,0,0,0,1,0,0,0,120.75,17,897.33
46.77,369,0.7,-13.0,23,1,0,0,0,0,0,0,0,93.02,254,408.56
137.78,165,0.11,-19.7,92,0,0,0,0,0,0,0,1,59.37,365,582.81
149.15,304,0.92,8.1,86,0,0,1,0,0,0,0,0,119.57,5,598.0
21.07,151,0.43,-17.1,21,1,0,0,0,0,0,0,0,81.76,360,504.78
137.8,391,0.68,-17.2,66,1,0,0,0,0,0,0,0,108.07,123,689.87
193.34,57,0.82,19.6,22,0,1,0,0,0,0,0,0,94.7,104,595.74
152.4,280,0.83,-0.5,83,1,0,0,0,0,0,0,0,107.16,63,521.69
156.51,257,0.21,11.9,42,0,0,1,0,0,0,0,0,95.83,162,609.78
27.65,381,0.86,38.6,51,0,0,0,0,0,0,0,0,59.25,343,0.0
98.9,314,0.49,-19.0,22,1,0,0,0,0,0,0,0,96.48,229,649.14
35.74,396,0.87,47.1,10,0,0,0,1,0,0,0,0,68.81,328,111.5
116.18,250,0.51,6.3,66,0,0,1,0,0,0,0,0,100.28,148,571.73
131.11,346,0.85,-12.6,31,1,0,1,0,0,0,0,0,150.72,5,1062.04
1.56,274,0.39,11.6,85,0,0,0,0,0,0,0,0,38.88,500,0.0
157.68,265,0.9,32.5,7,0,0,1,0,0,0,0,0,120.15,5,654.31
111.46,213,0.98,-10.8,92,0,0,0,0,0,0,0,0,81.42,187,321.19
125.87,295,0.39,15.6,18,0,1,1,0,0,0,0,0,109.53,163,912.92
103.85,358,0.62,-2.1,88,0,0,0,0,0,0,0,0,63.33,289,180.77
11.04,14,0.52,23.5,31,0,0,0,0,0,0,0,0,44.86,453,0.0
52.35,303,0.21,16.4,97,0,1,0,0,0,0,0,0,52.2,468,368.24
93.64,295,0.75,50.2,77,0,0,1,1,0,0,0,0,113.3,122,669.52
9.58,315,0.17,-12.2,57,1,0,0,0,0,0,0,0,68.49,443,397.32
114.94,404,0.14,28.1,88,0,1,1,0,1,0,0,0,99.14,242,993.69
32.0,401,0.85,-7.2,98,1,0,0,0,1,0,0,0,93.15,239,452.13
101.77,173,0.49,47.4,35,0,1,1,1,0,0,0,0,117.42,174,990.06
128.21,424,0.25,27.9,93,0,1,1,0,1,0,0,0,104.98,195,867.06
125.64,87,0.56,-11.1,63,1,0,0,0,0,0,0,0,99.0,171,686.12
105.63,446,0.65,11.2,5,0,0,1,0,1,0,0,0,103.59,129,720.48
115.47,53,0.26,15.6,56,0,1,1,0,0,0,0,0,103.42,211,951.93
51.52,153,0.54,50.0,38,0,1,0,1,0,0,0,0,71.63,387,508.78
40.25,123,0.79,-5.7,99,1,0,0,0,0,0,0,0,91.54,242,446.81
110.22,119,0.47,13.7,66,0,0,1,0,0,0,0,0,97.98,167,608.13
34.89,163,0.92,1.7,11,1,0,0,0,0,0,0,0,92.43,217,349.72
65.2,40,0.87,5.2,8,0,0,0,0,0,0,0,0,65.23,284,122.8
94.02,338,0.13,0.3,51,1,0,0,0,0,0,0,0,73.65,326,513.08
15.21,220,0.65,14.8,71,0,0,0,0,0,0,0,0,50.03,414,0.0
55.71,131,0.56,43.7,71,0,1,0,0,0,0,0,0,64.96,376,321.01
71.25,77,0.63,41.3,34,0,1,0,0,0,0,0,0,69.74,335,371.08
21.91,483,0.46,5.5,33,0,0,0,0,1,0,0,0,44.39,452,126.4
16.27,293,0.99,38.4,23,0,0,0,0,0,0,0,0,62.09,328,0.0
5.38,104,0.71,18.8,48,0,0,0,0,0,0,0,0,50.66,414,0.0
51.37,492,0.58,-1.0,86,1,0,0,0,1,0,0,0,83.51,277,505.33
34.22,294,0.52,18.3,47,0,0,0,0,0,0,0,0,48.33,418,0.0
162.12,154,0.1,-5.8,88,1,0,0,0,0,0,1,0,85.72,231,852.89
181.23,319,0.6,14.0,46,0,0,0,0,0,0,0,0,73.18,178,296.84
198.38,321,0.95,38.4,76,0,1,1,0,0,0,0,0,140.01,5,818.51
148.45,352,0.65,-10.2,27,0,0,0,0,0,0,0,0,75.12,214,373.67
83.4,73,0.6,46.0,38,0,1,0,1,0,0,0,0,78.51,324,541.75
140.8,323,0.6,19.3,57,0,1,1,0,0,0,0,0,119.12,88,839.19
188.83,315,0.8,-16.9,15,1,0,0,0,0,0,0,0,119.77,16,763.66
113.47,327,0.8,10.8,19,0,0,0,0,0,0,0,0,70.02,229,195.2
134.3,66,0.53,47.8,61,0,1,0,1,0,0,0,0,83.69,266,506.52
101.4,469,0.38,35.3,13,0,1,0,0,1,0,0,0,65.51,352,451.4
39.11,112,0.97,-5.4,50,1,0,0,0,0,0,0,0,97.52,198,442.18
32.74,238,0.1,-9.5,41,0,0,0,0,0,0,0,0,38.16,525,122.5
179.35,221,0.89,30.9,56,0,0,1,0,0,0,1,0,123.05,5,869.54
166.14,353,0.46,44.2,49,0,0,1,0,0,0,0,0,106.02,85,575.49
47.09,99,0.77,21.8,36,0,1,0,0,0,0,0,0,71.01,336,262.92
